price,model,energy,gear_box,kilometers,year,zip_code,cylinder,horsepower,origin,firstCirculationDate,technicalControl,firstHand,owners,externalColor,internalColor,doors,seats,length,trunkVolumeRange,ratedHorsePower,pollutionNorm,critAir,co2,picture,page,brand,brand_origin,model_ecoded,externalColor_ecoded,internalColor_ecoded,brand_ecoded,brand_origin_ecoded,energy_ecoded,gear_box_ecoded,origin_ecoded,technicalControl_ecoded,firstHand_ecoded,trunkVolumeRange_ecoded,pollutionNorm_ecoded,co2_ecoded
22480.0,JEEP RENEGADE,Diesel,Manuelle,93756.0,2019,45,2.0,140.0,France,31/10/2019,Non requis,Non,0.0,Colorado Red,Autres,5.0,5.0,4.25,Petit coffre,8,EURO6,2,D,https://image-annonce.lacentrale.fr/480x369/E112287657_STANDARD_0.jpg?version=1683881856,196,JEEP,États-Unis,356.0,200.0,33.0,17.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0
13110.0,MERCEDES CLASSE C III,Diesel,Manuelle,135125.0,2011,27,2.1,180.0,France,22/07/2011,Requis,Non,2.0,gris,Autres,4.0,5.0,4.59,Grand coffre,7,EURO5,2,C,https://image-annonce.lacentrale.fr/480x369/E112286073_STANDARD_0.jpg?version=1683893753,196,MERCEDES,Allemagne,441.0,670.0,33.0,25.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0
14480.0,OPEL ASTRA V,Essence,Manuelle,110223.0,2018,38,1.0,105.0,France,29/06/2018,Requis,Non,3.0,blanc,Autres,5.0,5.0,4.37,Grand coffre,5,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112286421_STANDARD_0.jpg?version=1683900196,196,OPEL,Allemagne,561.0,644.0,33.0,32.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
20330.0,OPEL GRANDLAND X,Diesel,Manuelle,74699.0,2019,13,1.6,120.0,France,20/12/2019,Non requis,Non,0.0,GRIS FONCE,Autres,5.0,5.0,4.48,Moyen Coffre,6,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/E112287738_STANDARD_0.jpg?version=1683888570,196,OPEL,Allemagne,571.0,251.0,33.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0
35380.0,CITROEN GRAND C4 SPACETOURER,Diesel,Automatique,37419.0,2022,13,1.5,130.0,France,05/08/2022,Non requis,Oui,0.0,GRIS FONCE,Autres,5.0,7.0,4.6,Grand coffre,7,EURO6,2,C,https://image-annonce.lacentrale.fr/480x369/E112287746_STANDARD_0.jpg?version=1683897829,196,CITROEN,France,215.0,251.0,33.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
11180.0,PEUGEOT 208 phase 2,Essence,Manuelle,85468.0,2017,59,1.0,68.0,France,24/08/2017,Requis,Non,2.0,gris clair,DRAP,5.0,5.0,3.97,Grand coffre,4,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112285997_STANDARD_0.jpg?version=1683880913,196,PEUGEOT,France,600.0,679.0,60.0,33.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
15230.0,PEUGEOT 208 phase 2,Essence,Manuelle,25413.0,2020,83,1.2,82.0,France,10/10/2020,Non requis,Oui,0.0,Blanc,Noir,5.0,5.0,3.97,Grand coffre,4,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112287254_STANDARD_0.jpg?version=1683885023,196,PEUGEOT,France,600.0,89.0,112.0,33.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
17670.0,RENAULT KADJAR,Essence,Automatique,101937.0,2019,38,1.2,130.0,France,20/01/2020,Non requis,Oui,0.0,gris,Autres,5.0,5.0,4.45,Moyen Coffre,7,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112285847_STANDARD_0.jpg?version=1683888570,197,RENAULT,France,695.0,670.0,33.0,35.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0
111470.0,PORSCHE CAYENNE III,Essence,Automatique,60740.0,2020,91,2.9,440.0,France,25/05/2020,Non requis,Non,0.0,Noir Intense,Autres,5.0,5.0,4.92,Grand coffre,33,EURO6,1,F,https://image-annonce.lacentrale.fr/480x369/E112287878_STANDARD_0.jpg?version=1683899177,197,PORSCHE,Allemagne,654.0,453.0,33.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
28530.0,RENAULT TALISMAN phase 2,Diesel,Automatique,59242.0,2022,38,2.0,160.0,France,30/04/2022,Non requis,Non,0.0,Gris Highland,Autres,4.0,5.0,4.85,Grand coffre,8,EURO6,2,D,https://image-annonce.lacentrale.fr/480x369/E112287782_STANDARD_0.jpg?version=1683883164,197,RENAULT,France,731.0,317.0,33.0,35.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
99870.0,LAND ROVER RANGE ROVER SPORT II phase 2,Hybrides,Automatique,64756.0,2021,91,2.0,404.0,France,08/03/2021,Non requis,Non,0.0,Santorini Black,Autres,5.0,5.0,4.88,Moyen Coffre,18,EURO6,1,A,https://image-annonce.lacentrale.fr/480x369/E112287879_STANDARD_0.jpg?version=1683880414,197,LAND,Royaume-Uni,397.0,586.0,33.0,20.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
54700.0,BMW SERIE 2 G42 COUPE,Essence,Automatique,5067.0,2023,28,2.0,220.0,France,02/06/2023,Non requis,Non,0.0,Saphirschwarz métallisé,Autres,2.0,4.0,4.54,Moyen Coffre,10,EURO6,1,D,https://image-annonce.lacentrale.fr/480x369/E112287763_STANDARD_0.jpg?version=1683883499,197,BMW,Allemagne,117.0,592.0,33.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
24570.0,RENAULT KADJAR phase 2,Diesel,Manuelle,91964.0,2021,38,1.7,150.0,France,15/04/2021,Non requis,Non,0.0,Bleu Cosmos,Autres,5.0,5.0,4.49,Moyen Coffre,8,EURO6,2,D,https://image-annonce.lacentrale.fr/480x369/E112287769_STANDARD_0.jpg?version=1683900665,197,RENAULT,France,696.0,145.0,33.0,35.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0
30220.0,VOLKSWAGEN GOLF VIII,Essence,Automatique,30790.0,2022,91,1.0,150.0,France,12/09/2022,Non requis,Oui,0.0,gris,Autres,5.0,5.0,4.28,Grand coffre,8,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112286564_STANDARD_0.jpg?version=1683880639,197,VOLKSWAGEN,Allemagne,861.0,670.0,33.0,45.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
20860.0,RENAULT MEGANE IV,Diesel,Automatique,36606.0,2020,38,1.5,115.0,France,28/02/2020,Non requis,Non,0.0,Gris,Autres,5.0,5.0,4.36,Moyen Coffre,6,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/E112287767_STANDARD_0.jpg?version=1683895944,197,RENAULT,France,716.0,278.0,33.0,35.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
27140.0,PEUGEOT 308 II phase 2,Diesel,Automatique,75874.0,2020,29,2.0,180.0,France,05/03/2020,Non requis,Oui,0.0,NOIR,NOIR,5.0,5.0,4.25,Grand coffre,9,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/E112287851_STANDARD_0.jpg?version=1683894916,197,PEUGEOT,France,614.0,427.0,105.0,33.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
26770.0,PEUGEOT 2008 II,Essence,Manuelle,22345.0,2023,13,1.2,100.0,France,20/12/2023,Non requis,Oui,0.0,GRIS CLAIR,Autres,5.0,5.0,4.3,Moyen Coffre,5,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112287742_STANDARD_0.jpg?version=1683883255,197,PEUGEOT,France,587.0,245.0,33.0,33.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0
14680.0,CITROEN C4 CACTUS phase 2,Diesel,Manuelle,85574.0,2020,95,1.5,102.0,France,02/03/2020,Non requis,Non,0.0,Gris Acier (M),Autres,5.0,5.0,4.17,Petit coffre,5,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/E112287796_STANDARD_0.jpg?version=1683877183,197,CITROEN,France,192.0,280.0,33.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0
24820.0,DS 3 CROSSBACK,Essence,Automatique,48275.0,2022,13,1.2,130.0,France,11/08/2022,Non requis,Oui,0.0,NOIR,Autres,5.0,5.0,4.12,Petit coffre,7,EURO6,1,D,https://image-annonce.lacentrale.fr/480x369/E112287736_STANDARD_0.jpg?version=1683895566,197,DS,France,240.0,427.0,33.0,10.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0
31500.0,MERCEDES CLA SHOOTING BRAKE phase 2,Diesel,Automatique,98095.0,2017,26,2.1,220.0,France,11/02/2017,Requis,Non,0.0,NOIR,DIN/SIM.ARTICO,5.0,5.0,4.64,Moyen Coffre,9,EURO6,2,C,https://image-annonce.lacentrale.fr/480x369/E112287779_STANDARD_0.jpg?version=1683897829,197,MERCEDES,Allemagne,425.0,427.0,59.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0
25060.0,RENAULT MEGANE IV,Essence,Automatique,74284.0,2018,84,1.6,205.0,France,30/09/2018,Requis,Non,0.0,NOIRE,Autres,5.0,5.0,4.36,Grand coffre,11,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112289018_STANDARD_0.jpg?version=1683899821,198,RENAULT,France,716.0,439.0,33.0,35.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0
28890.0,VOLKSWAGEN TAIGO,Essence,Manuelle,1811.0,2023,56,1.0,95.0,France,29/07/2023,Non requis,Oui,0.0,Gris Cendré,Autres,5.0,5.0,4.27,Moyen Coffre,5,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112289195_STANDARD_0.jpg?version=1683881264,198,VOLKSWAGEN,Allemagne,886.0,296.0,33.0,45.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0
18000.0,HYUNDAI KONA,Essence,Manuelle,57282.0,2019,68,1.0,120.0,France,28/04/2019,Requis,Non,0.0,Galactic Grey,Autres,5.0,5.0,4.17,Petit coffre,6,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112289036_STANDARD_0.jpg?version=1683882437,198,HYUNDAI,Corée du Sud,332.0,272.0,33.0,15.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0
13180.0,RENAULT TWINGO III phase 2,Essence,Manuelle,11494.0,2020,84,1.0,65.0,France,31/12/2020,Non requis,Non,0.0,BLANC,Autres,5.0,4.0,3.61,Moyen Coffre,4,EURO6,1,A,https://image-annonce.lacentrale.fr/480x369/E112289008_STANDARD_0.jpg?version=1683893439,198,RENAULT,France,735.0,37.0,33.0,35.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
25280.0,VOLKSWAGEN T-CROSS,Essence,Manuelle,24262.0,2022,56,1.0,110.0,France,01/12/2022,Non requis,Oui,0.0,Gris Cendré métallisée,Autres,5.0,5.0,4.11,Moyen Coffre,6,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112289208_STANDARD_0.jpg?version=1683893439,198,VOLKSWAGEN,Allemagne,881.0,298.0,33.0,45.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0
10440.0,CITROEN C3 II phase 2,Diesel,Manuelle,117588.0,2016,69,1.6,75.0,France,09/06/2016,Requis,Non,0.0,BLANC,Autres,5.0,5.0,3.94,Grand coffre,4,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/E112289032_STANDARD_0.jpg?version=1683883500,198,CITROEN,France,184.0,37.0,33.0,7.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0
34630.0,VOLKSWAGEN T-ROC phase 2,Essence,Automatique,7737.0,2023,56,1.5,150.0,France,17/12/2023,Non requis,Oui,0.0,Bleu Pétrole,Autres,5.0,5.0,4.24,Moyen Coffre,8,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112289203_STANDARD_0.jpg?version=1683896909,198,VOLKSWAGEN,Allemagne,885.0,168.0,33.0,45.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0
18510.0,VOLKSWAGEN GOLF SPORTSVAN phase 2,Essence,Manuelle,80806.0,2020,56,1.0,115.0,France,20/06/2020,Non requis,Oui,0.0,Gris Indium,Autres,5.0,5.0,4.35,Grand coffre,6,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112289207_STANDARD_0.jpg?version=1683883164,198,VOLKSWAGEN,Allemagne,848.0,318.0,33.0,45.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
30220.0,VOLKSWAGEN GOLF SPORTSVAN phase 2,Diesel,Manuelle,29610.0,2022,56,1.6,115.0,France,08/07/2022,Non requis,Non,0.0,Gris Urano,Autres,5.0,5.0,4.35,Moyen Coffre,6,EURO6,2,C,https://image-annonce.lacentrale.fr/480x369/E112289198_STANDARD_0.jpg?version=1683889053,198,VOLKSWAGEN,Allemagne,848.0,358.0,33.0,45.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0
24380.0,VOLKSWAGEN GOLF VII phase 2,Électrique,Automatique,48412.0,2018,35,35.8,136.0,France,13/07/2018,Requis,Non,0.0,Blanc Oryx,Autres,5.0,5.0,4.27,Moyen Coffre,4,EURO6,0,A,https://image-annonce.lacentrale.fr/480x369/E112289157_STANDARD_0.jpg?version=1683887176,198,VOLKSWAGEN,Allemagne,860.0,125.0,33.0,45.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0
23110.0,OPEL CORSA VI,Essence,Manuelle,49741.0,2021,68,1.2,100.0,France,03/11/2021,Non requis,Oui,0.0,Blanc Glacier,Autres,5.0,5.0,4.06,Grand coffre,5,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112289181_STANDARD_0.jpg?version=1683888811,198,OPEL,Allemagne,568.0,106.0,33.0,32.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0
56230.0,VOLKSWAGEN TOUAREG III,Diesel,Automatique,128651.0,2020,56,3.0,286.0,France,17/11/2020,Non requis,Non,0.0,Noir Intense,Autres,5.0,5.0,4.88,Grand coffre,18,EURO6,2,E,https://image-annonce.lacentrale.fr/480x369/E112289223_STANDARD_0.jpg?version=1683895980,198,VOLKSWAGEN,Allemagne,893.0,453.0,33.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
31380.0,VOLKSWAGEN GOLF VIII,Hybrides,Automatique,16066.0,2022,78,1.0,204.0,France,19/10/2022,Non requis,Oui,0.0,Noir Intense nacrée,Autres,5.0,5.0,4.28,Grand coffre,8,EURO6,1,A,https://image-annonce.lacentrale.fr/480x369/E112288531_STANDARD_0.jpg?version=1683896398,199,VOLKSWAGEN,Allemagne,861.0,455.0,33.0,45.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
16800.0,DACIA SANDERO II STEPWAY phase 2,Diesel,Manuelle,11159.0,2021,37,1.5,95.0,France,15/11/2021,Non requis,Non,2.0,Gris,DRAP,5.0,5.0,4.08,Grand coffre,5,EURO6,2,B,https://image-annonce.lacentrale.fr/480x369/E112287240_STANDARD_0.jpg?version=1683885022,199,DACIA,Roumanie,236.0,278.0,60.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
10180.0,SEAT IBIZA IV phase 2,Diesel,Manuelle,96000.0,2013,67,1.6,90.0,France,24/05/2013,Requis,Oui,0.0,Blanc Candy,Autres,5.0,5.0,4.03,Grand coffre,5,EURO5,2,B,https://image-annonce.lacentrale.fr/480x369/E112288525_STANDARD_0.jpg?version=1683896909,199,SEAT,Espagne,749.0,99.0,33.0,37.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0
33800.0,NISSAN QASHQAI III,Essence,Automatique,37802.0,2023,78,1.3,158.0,France,08/04/2023,Non requis,Non,0.0,Noir metal,Autres,5.0,5.0,4.42,Moyen Coffre,8,EURO6,1,D,https://image-annonce.lacentrale.fr/480x369/E112288480_STANDARD_0.jpg?version=1683895106,199,NISSAN,Japon,551.0,480.0,33.0,31.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
37480.0,SKODA SCALA,Essence,Automatique,22244.0,2023,59,1.5,150.0,France,14/09/2023,Non requis,Non,0.0,Rouge Velvet métallisée premium,Autres,5.0,5.0,4.36,Grand coffre,8,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112287459_STANDARD_0.jpg?version=1683877530,199,SKODA,République tchèque,777.0,573.0,33.0,38.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
48260.0,AUDI Q3 II SPORTBACK,Essence,Automatique,41635.0,2022,78,1.5,150.0,France,13/09/2022,Non requis,Non,0.0,Noir Mythic métallisé,Autres,5.0,5.0,4.5,Moyen Coffre,8,EURO6,1,D,https://image-annonce.lacentrale.fr/480x369/E112288523_STANDARD_0.jpg?version=1683886057,199,AUDI,Allemagne,61.0,460.0,33.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
31470.0,AUDI A1 II SPORTBACK,Essence,Automatique,24433.0,2020,78,1.0,116.0,France,27/11/2020,Non requis,Non,0.0,Bleu Firmament/Arches+pav Noir Mythic,Autres,5.0,5.0,4.03,Grand coffre,6,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112288522_STANDARD_0.jpg?version=1683886058,199,AUDI,Allemagne,13.0,148.0,33.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
24770.0,BMW X3 F25,Diesel,Automatique,161215.0,2013,92,3.0,258.0,France,02/05/2013,Requis,Non,3.0,beige,beige,5.0,5.0,4.65,Moyen Coffre,16,EURO5,2,D,https://image-annonce.lacentrale.fr/480x369/E112287227_STANDARD_0.jpg?version=1683880012,199,BMW,Allemagne,151.0,639.0,185.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0
42780.0,SEAT TARRACO,Diesel,Automatique,8548.0,2023,67,2.0,150.0,France,01/03/2023,Non requis,Non,0.0,Bleu Atlantique Métal,Autres,5.0,7.0,4.74,Petit coffre,8,EURO6,2,D,https://image-annonce.lacentrale.fr/480x369/E112288533_STANDARD_0.jpg?version=1683898708,199,SEAT,Espagne,759.0,139.0,33.0,37.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0
21380.0,BMW SERIE 2 F45 ACTIVE TOURER,Essence,Manuelle,107913.0,2018,59,1.5,218.0,France,21/04/2018,Requis,Non,0.0,Mineralgrau,Autres,5.0,5.0,4.34,Moyen Coffre,7,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112287462_STANDARD_0.jpg?version=1683882699,199,BMW,Allemagne,113.0,417.0,33.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0
14030.0,PEUGEOT 208 phase 2,Diesel,Manuelle,108038.0,2019,35,1.6,99.0,France,02/06/2019,Non requis,Oui,0.0,bleu,Autres,5.0,5.0,3.97,Grand coffre,5,EURO6,2,A,https://image-annonce.lacentrale.fr/480x369/E112285794_STANDARD_0.jpg?version=1683886057,199,PEUGEOT,France,600.0,653.0,33.0,33.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
23210.0,VOLKSWAGEN T-CROSS,Essence,Manuelle,38906.0,2020,69,1.0,115.0,France,01/11/2020,Non requis,Oui,0.0,beige,Autres,5.0,5.0,4.11,Moyen Coffre,6,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112287067_STANDARD_0.jpg?version=1683880067,199,VOLKSWAGEN,Allemagne,881.0,639.0,33.0,45.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0
45800.0,MERCEDES GLA II,Diesel,Automatique,30874.0,2023,43,2.0,200.0,France,18/02/2023,Non requis,Oui,0.0,Argent iridium métallisé,Autres,5.0,5.0,4.41,Moyen Coffre,8,EURO6,2,C,https://image-annonce.lacentrale.fr/480x369/E112288454_STANDARD_0.jpg?version=1683879519,199,MERCEDES,Allemagne,480.0,26.0,33.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0
18670.0,RENAULT CLIO IV phase 2,Essence,Automatique,30759.0,2019,94,1.2,120.0,France,19/01/2020,Non requis,Non,2.0,gris,Autres,5.0,5.0,4.08,Grand coffre,6,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112286625_STANDARD_0.jpg?version=1683885799,200,RENAULT,France,685.0,670.0,33.0,35.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
11530.0,KIA CEE D II,Essence,Manuelle,103478.0,2014,59,1.6,135.0,France,31/12/2014,Requis,Oui,0.0,blanc,Autres,5.0,5.0,4.31,Grand coffre,7,EURO5,1,C,https://image-annonce.lacentrale.fr/480x369/E112286074_STANDARD_0.jpg?version=1683876754,200,KIA,Corée du Sud,360.0,644.0,33.0,18.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0
28190.0,BMW SERIE 1 F20 M 5 PORTES,Essence,Automatique,155811.0,2015,35,3.0,320.0,France,13/01/2016,Requis,Non,2.0,gris foncé,noir,5.0,5.0,4.34,Moyen Coffre,21,EURO6,1,E,https://image-annonce.lacentrale.fr/480x369/E112286612_STANDARD_0.jpg?version=1683886743,200,BMW,Allemagne,104.0,682.0,212.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0
24270.0,JEEP RENEGADE phase 2,Diesel,Manuelle,50143.0,2022,45,1.6,130.0,France,14/05/2022,Non requis,Non,0.0,Granite Crystal,T,5.0,5.0,4.24,Petit coffre,7,EURO6,2,C,https://image-annonce.lacentrale.fr/480x369/E112287671_STANDARD_0.jpg?version=1683879495,200,JEEP,États-Unis,357.0,277.0,146.0,17.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0
22210.0,BMW X3 F25,Diesel,Automatique,175266.0,2015,94,2.0,184.0,France,26/04/2015,Requis,Non,3.0,noir,Autres,5.0,5.0,4.65,Moyen Coffre,10,EURO5,2,D,https://image-annonce.lacentrale.fr/480x369/E112286527_STANDARD_0.jpg?version=1683888933,200,BMW,Allemagne,151.0,712.0,33.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0
38160.0,AUDI A1 II SPORTBACK,Essence,Automatique,33591.0,2020,78,2.0,200.0,France,27/08/2020,Non requis,Oui,0.0,Blanc Glacier/Arches+pav Noir Mythic,Autres,5.0,5.0,4.03,Grand coffre,11,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112288521_STANDARD_0.jpg?version=1683883255,200,AUDI,Allemagne,13.0,110.0,33.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
28230.0,VOLKSWAGEN GOLF VIII,Essence,Manuelle,6540.0,2023,42,1.0,110.0,France,01/02/2024,Non requis,Oui,0.0,gris,Autres,5.0,5.0,4.28,Grand coffre,6,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112286204_STANDARD_0.jpg?version=1683879496,200,VOLKSWAGEN,Allemagne,861.0,670.0,33.0,45.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0
47540.0,MERCEDES CLASSE B III,Diesel,Automatique,11885.0,2021,67,2.0,220.0,France,06/08/2021,Non requis,Non,0.0,BLEU,Autres,5.0,5.0,4.42,Moyen Coffre,10,EURO6,2,C,https://image-annonce.lacentrale.fr/480x369/E112287324_STANDARD_0.jpg?version=1683887520,200,MERCEDES,Allemagne,439.0,54.0,33.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0
22300.0,KIA STONIC phase 2,Essence,Manuelle,10244.0,2023,94,1.0,120.0,France,06/02/2023,Non requis,Oui,0.0,gris,Autres,5.0,5.0,4.14,Petit coffre,5,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112286486_STANDARD_0.jpg?version=1683899177,200,KIA,Corée du Sud,380.0,670.0,33.0,18.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0
32650.0,AUDI TT III,Essence,Manuelle,65715.0,2016,6,2.0,230.0,France,23/02/2016,Requis,Oui,0.0,Blanc,CD,3.0,4.0,4.18,Moyen Coffre,13,EURO5,1,D,https://image-annonce.lacentrale.fr/480x369/E112288581_STANDARD_0.jpg?version=1683880715,200,AUDI,Allemagne,90.0,89.0,48.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0
48170.0,AUDI Q3 II,Diesel,Automatique,23038.0,2023,78,2.0,150.0,France,16/12/2023,Non requis,Non,0.0,Gris Chronos métallisé,Autres,5.0,5.0,4.48,Moyen Coffre,8,EURO6,2,D,https://image-annonce.lacentrale.fr/480x369/E112288520_STANDARD_0.jpg?version=1683888812,200,AUDI,Allemagne,60.0,300.0,33.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
27580.0,TOYOTA C-HR,Hybrides,Automatique,53640.0,2020,35,1.8,122.0,France,10/08/2020,Non requis,Oui,0.0,Bleu Nebula bi-ton,Autres,5.0,5.0,4.36,Moyen Coffre,4,EURO6,1,A,https://image-annonce.lacentrale.fr/480x369/E112288546_STANDARD_0.jpg?version=1683899821,200,TOYOTA,Japon,816.0,164.0,33.0,44.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
18910.0,HYUNDAI I30 III,Essence,Automatique,84325.0,2018,69,1.4,140.0,France,08/09/2017,Requis,Non,3.0,blanc,Autres,5.0,5.0,4.34,Grand coffre,7,EURO6,1,C,https://image-annonce.lacentrale.fr/480x369/E112287068_STANDARD_0.jpg?version=1683896708,200,HYUNDAI,Corée du Sud,325.0,644.0,33.0,15.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0
51610.0,VOLKSWAGEN TIGUAN II phase 2,Diesel,Automatique,8480.0,2024,6,2.0,150.0,France,03/04/2024,Non requis,Non,0.0,Bleu,Autres,5.0,5.0,4.51,Moyen Coffre,8,EURO6,2,D,https://image-annonce.lacentrale.fr/480x369/E112286768_STANDARD_0.jpg?version=1683886259,201,VOLKSWAGEN,Allemagne,890.0,136.0,33.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0
51580.0,PEUGEOT 308 III,Hybrides,Automatique,11880.0,2023,44,1.6,180.0,France,24/05/2023,Non requis,Oui,0.0,rouge,Autres,5.0,5.0,4.37,Moyen Coffre,8,EURO6,1,A,https://image-annonce.lacentrale.fr/480x369/E112285900_STANDARD_0.jpg?version=1683899314,201,PEUGEOT,France,615.0,730.0,33.0,33.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
31240.0,DACIA JOGGER,Hybrides,Automatique,5600.0,2024,54,1.6,91.0,France,14/07/2024,Non requis,Oui,0.0,gris,Autres,4.0,7.0,4.55,Petit coffre,5,EURO6,1,B,https://image-annonce.lacentrale.fr/480x369/E112286501_STANDARD_0.jpg?version=1683881856,201,DACIA,Roumanie,226.0,670.0,33.0,9.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0
